,2010_distance_from_park,2014_distance_from_park,2018_distance_from_park,d_2010_2014_distance_from_park,d_2014_2018_distance_from_park,d_2010_2018_distance_from_park
BX115.02,794.1090547837043,794.1090547837049,794.109054783705,5.684341886080801e-13,1.1368683772161603e-13,6.821210263296962e-13
BK331,950.2826789412477,897.5950711292351,880.0325351918982,-52.68760781201263,-17.56253593733686,-70.25014374934949
MN81,863.6484647689105,863.6484647689111,850.9022210258344,6.821210263296962e-13,-12.746243743076775,-12.746243743076093
BK3.01,652.7096984089643,652.7096984089644,652.7096984089646,1.1368683772161603e-13,2.2737367544323206e-13,3.410605131648481e-13
BK490,1630.7135440401355,1630.7135440401366,1630.7135440401355,1.1368683772161603e-12,-1.1368683772161603e-12,0.0
BK523,427.6074522478973,427.60745224789724,427.607452247897,-5.684341886080802e-14,-2.2737367544323206e-13,-2.8421709430404007e-13
BX287,1160.078749082935,1160.078749082935,1160.0787490829343,0.0,-6.821210263296962e-13,-6.821210263296962e-13
BX425,731.9787322906276,731.9787322906279,731.9787322906277,3.410605131648481e-13,-2.2737367544323206e-13,1.1368683772161603e-13
BX342,1868.1703560648286,1868.170356064826,1430.945918701386,-2.7284841053187847e-12,-437.22443736343985,-437.2244373634426
QN141,919.8742320456475,919.8742320456475,919.8742320456478,0.0,2.2737367544323206e-13,2.2737367544323206e-13
BK608,509.2360901768681,509.236090176868,483.7086913213491,-1.1368683772161603e-13,-25.527398855518925,-25.52739885551904
BX460,2616.4972953406864,2616.49729534069,2616.497295340691,3.637978807091713e-12,9.094947017729282e-13,4.547473508864641e-12
MN128,2295.4895040726055,2295.489504072605,2295.489504072604,-4.547473508864641e-13,-9.094947017729282e-13,-1.3642420526593924e-12
BK468,516.170046012709,516.1700460127089,516.170046012709,-1.1368683772161603e-13,1.1368683772161603e-13,0.0
BK1170,1263.6830244409941,1608.5453183230552,1723.4994162837456,344.86229388206107,114.95409796069043,459.8163918427515
BX351,995.2464537690653,995.2464537690655,995.2464537690666,2.2737367544323206e-13,1.1368683772161603e-12,1.3642420526593924e-12
BX68,596.5270945969812,596.527094596981,596.5270945969805,-2.2737367544323206e-13,-4.547473508864641e-13,-6.821210263296962e-13
BK446,814.2460657391654,814.246065739165,814.2460657391647,-3.410605131648481e-13,-3.410605131648481e-13,-6.821210263296962e-13
QN481,633.7350182200431,633.7350182200437,633.735018220044,5.684341886080801e-13,3.410605131648481e-13,9.094947017729282e-13
BK425,723.3053556736118,723.3053556736112,723.3053556736114,-5.684341886080801e-13,2.2737367544323206e-13,-3.410605131648481e-13
QN257,1431.4384763359444,1431.4384763359449,1431.4384763359458,4.547473508864641e-13,9.094947017729282e-13,1.3642420526593924e-12
BK612,1508.93184455511,1278.4258907813633,1355.2612087059472,-230.5059537737468,76.83531792458393,-153.67063584916286
BK36,2588.5679705033194,2636.081253134026,2651.9190140109276,47.513282630706726,15.837760876901484,63.35104350760821
QN65.01,1729.726765228925,1736.573525362094,1734.2912719843691,6.8467601331690275,-2.282253377724828,4.564506755444199
MN166,322.5141328772187,322.51413287721886,300.77448368443436,1.7053025658242404e-13,-21.739649192784498,-21.739649192784327
QN30,1715.4634688472352,1715.4634688472363,1715.463468847236,1.1368683772161603e-12,-2.2737367544323206e-13,9.094947017729282e-13
QN775,1169.9998189494356,1169.9998189494358,1169.9998189494354,2.2737367544323206e-13,-4.547473508864641e-13,-2.2737367544323206e-13
BX85,528.3554744517302,528.3554744517304,528.3554744517305,2.2737367544323206e-13,1.1368683772161603e-13,3.410605131648481e-13
MN230,520.2698021033019,520.2698021033027,520.269802103303,7.958078640513122e-13,3.410605131648481e-13,1.1368683772161603e-12
BK430,1008.8625838958138,1008.8625838958131,1008.862583895813,-6.821210263296962e-13,-1.1368683772161603e-13,-7.958078640513122e-13
BK493,655.4752535424752,632.4606755352396,624.7891495328275,-23.014578007235627,-7.671526002412065,-30.686104009647693
MN87,741.4235836248371,741.4235836248375,741.4235836248374,4.547473508864641e-13,-1.1368683772161603e-13,3.410605131648481e-13
BK494,1993.8605020008993,1993.8605020009002,1993.8605020008993,9.094947017729282e-13,-9.094947017729282e-13,0.0
BK280,1090.8488836316742,1090.8488836316747,1090.848883631673,4.547473508864641e-13,-1.5916157281026244e-12,-1.1368683772161603e-12
BX328,1378.8057057876601,1378.8057057876592,1378.8057057876588,-9.094947017729282e-13,-4.547473508864641e-13,-1.3642420526593924e-12
MN79,647.8676834039524,647.8676834039525,647.8676834039524,1.1368683772161603e-13,-1.1368683772161603e-13,0.0
QN495,903.8508658991743,903.8508658991738,903.8508658991746,-5.684341886080801e-13,7.958078640513122e-13,2.2737367544323206e-13
MN110,728.7645792747462,728.7645792747459,728.7645792747462,-3.410605131648481e-13,3.410605131648481e-13,0.0
QN161,1729.902774339727,1729.902774339728,1729.9027743397287,9.094947017729282e-13,6.821210263296962e-13,1.5916157281026244e-12
MN80,1171.8363322605258,1312.125752034629,1358.8888919593298,140.28941977410318,46.76313992470091,187.0525596988041
BK283,886.020147086128,886.0201470861274,886.0201470861282,-5.684341886080801e-13,7.958078640513122e-13,2.2737367544323206e-13
BX158,1302.562520967248,1302.5625209672467,1302.5625209672462,-1.3642420526593924e-12,-4.547473508864641e-13,-1.8189894035458565e-12
QN180,1155.1422945889062,1155.142294588906,1155.142294588906,-2.2737367544323206e-13,0.0,-2.2737367544323206e-13
QN1167,2831.357425816805,2831.357425816807,2831.357425816808,1.8189894035458565e-12,9.094947017729282e-13,2.7284841053187847e-12
BK770,1773.4265471518288,1773.4265471518281,1773.4265471518274,-6.821210263296962e-13,-6.821210263296962e-13,-1.3642420526593924e-12
BX83,534.3522387022608,534.3522387022609,534.3522387022607,1.1368683772161603e-13,-2.2737367544323206e-13,-1.1368683772161603e-13
BK347,534.9241372412915,532.1462261156021,531.2202557403724,-2.7779111256894566,-0.9259703752296673,-3.703881500919124
BK762,1380.8510870634764,1380.8510870634761,1380.8510870634757,-2.2737367544323206e-13,-4.547473508864641e-13,-6.821210263296962e-13
BK343,870.0728787441043,870.0728787441043,870.0728787441052,0.0,9.094947017729282e-13,9.094947017729282e-13
BK458,1812.8424443260803,1766.0698333255098,1750.4789629919842,-46.77261100057058,-15.590870333525572,-62.36348133409615
BX69,551.9505016363048,551.9505016363056,493.4624750965915,7.958078640513122e-13,-58.4880265397141,-58.4880265397133
BK876,707.706760818007,694.9255121697404,690.6650959536513,-12.781248648266569,-4.260416216089084,-17.041664864355653
BK162,661.1545806974009,661.1545806974011,661.1545806974015,2.2737367544323206e-13,3.410605131648481e-13,5.684341886080801e-13
BK270,981.0484082663338,765.9440244073463,694.2425631210173,-215.1043838589875,-71.70146128632905,-286.80584514531654
BK686,537.4181795712436,537.4181795712439,537.4181795712445,2.2737367544323206e-13,6.821210263296962e-13,9.094947017729282e-13
BX63,732.3227332302354,726.3449721809386,724.3523851645064,-5.97776104929676,-1.9925870164322532,-7.970348065729013
QN473,1343.7655292035656,1343.7655292035652,1343.7655292035652,-4.547473508864641e-13,0.0,-4.547473508864641e-13
QN276,2091.7779643521862,2091.7779643521862,2091.7779643521867,0.0,4.547473508864641e-13,4.547473508864641e-13
QN721,1819.1024901468725,1819.1024901468736,1819.1024901468736,1.1368683772161603e-12,0.0,1.1368683772161603e-12
BX372,847.3203625442789,847.3203625442795,834.3514468535808,6.821210263296962e-13,-12.968915690698736,-12.968915690698054
BK38,3645.098721919648,3651.1753420044956,3653.200882032775,6.076620084847491,2.0255400282794653,8.102160113126956
BK506,998.0904261283781,998.0904261283774,998.0904261283783,-6.821210263296962e-13,9.094947017729282e-13,2.2737367544323206e-13
MN130,3065.4359711515312,3065.435971151532,3065.435971151532,9.094947017729282e-13,0.0,9.094947017729282e-13
QN238,1371.9305007605365,1371.930500760535,1371.9305007605344,-1.3642420526593924e-12,-6.821210263296962e-13,-2.0463630789890885e-12
BK361,664.9655104883769,543.4081770684896,459.55417628015067,-121.5573334198873,-83.85400078833896,-205.41133420822626
BK822,1010.7295068567,1010.7295068566998,1010.7295068567001,-2.2737367544323206e-13,3.410605131648481e-13,1.1368683772161603e-13
BK456,1525.346330642119,1525.3463306421177,1525.346330642117,-1.3642420526593924e-12,-6.821210263296962e-13,-2.0463630789890885e-12
QN240,609.8646366104905,609.8646366104906,609.8646366104907,1.1368683772161603e-13,1.1368683772161603e-13,2.2737367544323206e-13
QN997.05,1607.573463875451,1607.5734638754507,1607.573463875452,-2.2737367544323206e-13,1.3642420526593924e-12,1.1368683772161603e-12
BK555,1115.052866600835,994.2116416278018,953.9312333034585,-120.84122497303315,-40.280408324343284,-161.12163329737643
MN8,334.05419181577344,334.0541918157736,334.05419181577344,1.7053025658242404e-13,-1.7053025658242404e-13,0.0
BX394,1328.674690713766,1328.6746907137663,1328.6746907137667,2.2737367544323206e-13,4.547473508864641e-13,6.821210263296962e-13
MN72,1188.139050074816,1188.139050074816,1188.1390500748164,0.0,4.547473508864641e-13,4.547473508864641e-13
QN713.06,1974.8710605815377,1974.8710605815381,1974.8710605815356,4.547473508864641e-13,-2.5011104298755527e-12,-2.0463630789890885e-12
BX130,1311.3978319279488,1311.3978319279488,1311.3978319279488,0.0,0.0,0.0
QN279,1700.18574942979,1700.1857494297901,1700.1857494297915,2.2737367544323206e-13,1.3642420526593924e-12,1.5916157281026244e-12
QN437.01,2155.831074483557,2155.8310744835585,2155.8310744835567,1.3642420526593924e-12,-1.8189894035458565e-12,-4.547473508864641e-13
BK818,1269.6029514765153,1269.6029514765155,1269.602951476515,2.2737367544323206e-13,-4.547473508864641e-13,-2.2737367544323206e-13
BK309,776.2937536557167,776.2937536557168,776.2937536557167,1.1368683772161603e-13,-1.1368683772161603e-13,0.0
BK21,905.806607448364,902.7974228973078,895.8913040141565,-3.0091845510562507,-6.906118883151294,-9.915303434207544
MN37,692.8226289915709,692.8226289915708,692.8226289915705,-1.1368683772161603e-13,-3.410605131648481e-13,-4.547473508864641e-13
BK319,1116.988369622398,1116.9883696223983,1182.62971380427,2.2737367544323206e-13,65.64134418187177,65.641344181872
BX202,700.4236968560856,700.4236968560859,700.1491043912714,3.410605131648481e-13,-0.2745924648145319,-0.27459246481419086
QN91,1006.3758104604088,1226.5710706568555,1198.3793438034509,220.1952601964466,-28.19172685340459,192.00353334304202
MN216,901.4263950167426,901.4263950167423,901.4263950167426,-3.410605131648481e-13,3.410605131648481e-13,0.0
MN218,576.9655800752993,549.2866020757269,540.0602760758703,-27.67897799957234,-9.226325999856613,-36.90530399942895
BK1028,900.4832199552926,900.4832199552915,900.4832199552924,-1.1368683772161603e-12,9.094947017729282e-13,-2.2737367544323206e-13
BK49,950.5151386736898,950.5151386736887,950.5151386736889,-1.0231815394945443e-12,1.1368683772161603e-13,-9.094947017729282e-13
BK195,891.061940155491,891.061940155492,891.0619401554904,1.0231815394945443e-12,-1.5916157281026244e-12,-5.684341886080801e-13
BK438,482.0579356505265,482.05793565052676,482.057935650527,2.8421709430404007e-13,2.2737367544323206e-13,5.115907697472721e-13
BK1142.02,939.4213452770052,908.4226702562302,898.0897785826382,-30.998675020775067,-10.332891673591917,-41.331566694366984
MN48,438.73954501476334,438.73954501476334,438.7395450147633,0.0,-5.684341886080802e-14,-5.684341886080802e-14
BK263,797.062988996897,797.0629889968972,797.062988996897,1.1368683772161603e-13,-1.1368683772161603e-13,0.0
BK526,1243.9535598511686,1243.9535598511686,1243.9535598511684,0.0,-2.2737367544323206e-13,-2.2737367544323206e-13
QN271,1039.233384691237,1039.233384691236,1039.2333846912359,-9.094947017729282e-13,-2.2737367544323206e-13,-1.1368683772161603e-12
QN769.01,712.0218372146751,712.0218372146752,712.0218372146753,1.1368683772161603e-13,1.1368683772161603e-13,2.2737367544323206e-13
MN39,772.400308922769,772.4003089227692,772.400308922769,2.2737367544323206e-13,-2.2737367544323206e-13,0.0
MN120,1857.7429630475992,1857.7429630475995,1857.7429630476001,2.2737367544323206e-13,6.821210263296962e-13,9.094947017729282e-13
MN43,568.5201016963623,568.5201016963626,568.5201016963624,3.410605131648481e-13,-2.2737367544323206e-13,1.1368683772161603e-13
BK499,623.9002184918627,623.9002184918636,623.9002184918637,9.094947017729282e-13,1.1368683772161603e-13,1.0231815394945443e-12
BK63,644.6381867417427,644.6381867417433,644.6381867417437,5.684341886080801e-13,3.410605131648481e-13,9.094947017729282e-13
MN233,1056.7890125541753,1056.7890125541758,1056.7890125541767,4.547473508864641e-13,9.094947017729282e-13,1.3642420526593924e-12
BX273,680.1962552873362,680.196255287336,680.1962552873355,-1.1368683772161603e-13,-5.684341886080801e-13,-6.821210263296962e-13
BK90,849.1828012011849,849.1828012011847,849.182801201184,-2.2737367544323206e-13,-6.821210263296962e-13,-9.094947017729282e-13
BX408,1189.0425762011344,1189.0425762011344,1189.042576201134,0.0,-4.547473508864641e-13,-4.547473508864641e-13
BX405.02,839.2542847979327,839.2542847979325,839.254284797933,-1.1368683772161603e-13,4.547473508864641e-13,3.410605131648481e-13
QN31,1424.6376299789551,1424.6376299789556,1422.350715864455,4.547473508864641e-13,-2.2869141145006324,-2.2869141145001777
BK549,483.16810744178315,483.1681074417839,483.16810744178383,7.389644451905042e-13,-5.684341886080802e-14,6.821210263296962e-13
MN70,531.9230513813324,531.9230513813317,531.9230513813322,-6.821210263296962e-13,5.684341886080801e-13,-1.1368683772161603e-13
MN133,596.6997070703354,596.6997070703351,601.5215894152647,-3.410605131648481e-13,4.821882344929577,4.821882344929236
BK88,764.710498119606,764.7104981196071,764.7104981196077,1.1368683772161603e-12,5.684341886080801e-13,1.7053025658242404e-12
QN797.02,633.3007985757048,633.3007985757051,633.300798575705,3.410605131648481e-13,-1.1368683772161603e-13,2.2737367544323206e-13
QN737,1513.571053273104,1513.5710532731032,1513.571053273103,-9.094947017729282e-13,-2.2737367544323206e-13,-1.1368683772161603e-12
QN119,463.8444839552238,463.8444839552237,463.8444839552242,-5.684341886080802e-14,4.547473508864641e-13,3.979039320256561e-13
BK1178,1131.5106492175082,1061.8762816839007,1038.6648258393652,-69.63436753360747,-23.21145584453552,-92.845823378143
QN236,1391.79505669632,1391.795056696319,1391.795056696319,-9.094947017729282e-13,0.0,-9.094947017729282e-13
MN224,1292.804512669046,1291.9249005538811,1160.9561878832492,-0.8796121151649459,-130.96871267063193,-131.84832478579688
BX121.01,676.6363882066757,675.8636272439518,675.6060402563762,-0.7727609627239644,-0.2575869875755643,-1.0303479502995287
BK1,448.64291067573606,448.64291067573583,448.642910675736,-2.2737367544323206e-13,1.7053025658242404e-13,-5.684341886080802e-14
BX67,618.8959135567083,618.8959135567079,618.8959135567086,-3.410605131648481e-13,6.821210263296962e-13,3.410605131648481e-13
BX239,417.6506741064497,417.6506741064492,417.6506741064489,-5.115907697472721e-13,-2.8421709430404007e-13,-7.958078640513122e-13
BK810,1150.8093584673518,1150.8093584673509,1150.809358467351,-9.094947017729282e-13,2.2737367544323206e-13,-6.821210263296962e-13
BK365.02,992.7503123750165,909.1749917633931,881.3165515595186,-83.5753206116234,-27.858440203874466,-111.43376081549786
BK176,1797.7849360941032,1797.7849360941022,1797.7849360941032,-9.094947017729282e-13,9.094947017729282e-13,0.0
QN216,697.0824490072595,1022.9930608359351,1131.6299314454936,325.91061182867566,108.63687060955851,434.54748243823417
BK321,933.321720166075,933.3217201660761,933.555420751183,1.1368683772161603e-12,0.23370058510681702,0.23370058510795388
MN245,913.3885700687018,913.3885700687009,913.3885700687009,-9.094947017729282e-13,0.0,-9.094947017729282e-13
QN456,2056.8700668039673,2056.870066803969,2056.87006680397,1.8189894035458565e-12,9.094947017729282e-13,2.7284841053187847e-12
MN126,1324.3562104251976,1324.3562104251978,1324.3562104251967,2.2737367544323206e-13,-1.1368683772161603e-12,-9.094947017729282e-13
BK610.03,1336.422920004938,1336.422920004939,1282.0026922176394,9.094947017729282e-13,-54.42022778729961,-54.4202277872987
QN105,1609.4487553216802,1609.4487553216793,1609.4487553216795,-9.094947017729282e-13,2.2737367544323206e-13,-6.821210263296962e-13
MN91,955.331270970222,955.3312709702217,955.3312709702219,-3.410605131648481e-13,2.2737367544323206e-13,-1.1368683772161603e-13
MN29,494.79116407479984,494.79116407479967,494.7911640748002,-1.7053025658242404e-13,5.115907697472721e-13,3.410605131648481e-13
BK448,523.3024534128521,523.3024534128526,523.3024534128522,5.684341886080801e-13,-4.547473508864641e-13,1.1368683772161603e-13
QN446.02,1407.5369630065404,1407.536963006541,1407.5369630065397,6.821210263296962e-13,-1.3642420526593924e-12,-6.821210263296962e-13
BK796.01,1238.5840826128583,1238.584082612859,1238.5840826128597,6.821210263296962e-13,6.821210263296962e-13,1.3642420526593924e-12
BK878,1708.6720364273308,1708.6720364273306,1708.6720364273308,-2.2737367544323206e-13,2.2737367544323206e-13,0.0
QN293,983.4400386938763,983.4400386938765,983.4400386938771,2.2737367544323206e-13,5.684341886080801e-13,7.958078640513122e-13
BK118,1370.4140412575812,1370.4140412575828,1370.4140412575834,1.5916157281026244e-12,6.821210263296962e-13,2.2737367544323206e-12
